17 0 0 1 -1  3 -3  2 -2 4 -2 5 -1 2 0 3 0 4 0 5 0 5 1 6 3 4 2 2 1 0 0 1 -1 3 -3
4 0 0 3 -3 5 -1 6 3

1 3 4
1 3 4

2 9 -2 3 0
2 9 -2 3 0

3 3 5 1 -9 -1 -1
3 -1 -1 1 -9 3 5

14 2 0 4 2 2 4 0 2 1 1 3 1 3 3 1 3 0 2 2 1 2 2 2 3 3 2 1 2
4 0 2 2 0 4 2 2 4

2439
-78.36363636363635976067598676308989524841308593750000 -12.72727272727272662677933112718164920806884765625000
-78.00000000000000000000000000000000000000000000000000 -20.00000000000000000000000000000000000000000000000000
-73.45454545454545325355866225436329841613769531250000 -28.18181818181818343305167218204587697982788085937500
-68.00000000000000000000000000000000000000000000000000 -36.00000000000000000000000000000000000000000000000000
-58.00000000000000000000000000000000000000000000000000 -48.00000000000000000000000000000000000000000000000000
-29.39999999999999857891452847979962825775146484375000 -48.00000000000000000000000000000000000000000000000000
-17.29411764705882603720965562388300895690917968750000 -47.17647058823529704341126489453017711639404296875000
-9.94736842105263008306792471557855606079101562500000 -41.36842105263157520766981178894639015197753906250000
11.82352941176471006201609270647168159484863281250000 -23.64705882352941301860482781194150447845458984375000
17.00000000000000000000000000000000000000000000000000 -19.33333333333333214909544039983302354812622070312500
21.92307692307691979749506572261452674865722656250000 -10.61538461538461497468688321532681584358215332031250
22.20000000000000284217094304040074348449707031250000 3.00000000000000000000000000000000000000000000000000
15.37500000000000000000000000000000000000000000000000 40.62500000000000000000000000000000000000000000000000
14.50000000000000000000000000000000000000000000000000 43.00000000000000000000000000000000000000000000000000
8.00000000000000000000000000000000000000000000000000 48.66666666666666429819088079966604709625244140625000
-2.42857142857143060155067360028624534606933593750000 43.21428571428571530077533680014312267303466796875000
-14.60000000000000142108547152020037174224853515625000 34.79999999999999715782905695959925651550292968750000
-22.79999999999999715782905695959925651550292968750000 29.00000000000000000000000000000000000000000000000000
-32.12500000000000000000000000000000000000000000000000 22.06250000000000000000000000000000000000000000000000
-39.63636363636364023932401323691010475158691406250000 16.45454545454545325355866225436329841613769531250000
-39.63636363636363313389665563590824604034423828125000 16.45454545454545325355866225436329841613769531250000
-30.46153846153845989874753286130726337432861328125000 23.38461538461537969624259858392179012298583984375000
2.25000000000000000000000000000000000000000000000000 48.25000000000000000000000000000000000000000000000000
2.50000000000000000000000000000000000000000000000000 50.20000000000000284217094304040074348449707031250000
-2.00000000000000000000000000000000000000000000000000 57.24999999999999289457264239899814128875732421875000
-6.66666666666667140361823840066790580749511718750000 61.33333333333333570180911920033395290374755859375000
-18.00000000000000000000000000000000000000000000000000 64.66666666666668561447295360267162322998046875000000
-22.50000000000000000000000000000000000000000000000000 65.75000000000000000000000000000000000000000000000000
-27.14285714285713879689865279942750930786132812500000 65.28571428571430601550673600286245346069335937500000
-37.50000000000000000000000000000000000000000000000000 63.99999999999999289457264239899814128875732421875000
-49.33333333333333570180911920033395290374755859375000 61.83333333333333570180911920033395290374755859375000
-54.33333333333333570180911920033395290374755859375000 59.66666666666666429819088079966604709625244140625000
-58.00000000000000000000000000000000000000000000000000 57.49999999999999289457264239899814128875732421875000
-62.20000000000000284217094304040074348449707031250000 51.60000000000000142108547152020037174224853515625000
-71.61538461538461319833004381507635116577148437500000 38.07692307692308020250493427738547325134277343750000
-72.71428571428570819534797919914126396179199218750000 34.28571428571428469922466319985687732696533203125000
-75.66666666666667140361823840066790580749511718750000 21.00000000000000000000000000000000000000000000000000
-77.71428571428570819534797919914126396179199218750000 7.14285714285714234961233159992843866348266601562500
-69.29411764705882603720965562388300895690917968750000 27.35294117647058698139517218805849552154541015625000
-53.85714285714285409767398959957063198089599609375000 -46.71428571428571530077533680014312267303466796875000
-74.13333333333332575421081855893135070800781250000000 -23.06666666666666998253276688046753406524658203125000
-55.29411764705882603720965562388300895690917968750000 -44.29411764705882603720965562388300895690917968750000
-57.23529411764705798759678145870566368103027343750000 -40.94117647058823195038712583482265472412109375000000
-68.70588235294117396279034437611699104309082031250000 -25.94117647058823550310080463532358407974243164062500
-57.79999999999999715782905695959925651550292968750000 -39.79999999999999715782905695959925651550292968750000
-61.73333333333333428072364768013358116149902343750000 -34.06666666666666287710540927946567535400390625000000
-58.37500000000000000000000000000000000000000000000000 -38.00000000000000000000000000000000000000000000000000
-53.25000000000000000000000000000000000000000000000000 -47.50000000000000000000000000000000000000000000000000
-52.64705882352941301860482781194150447845458984375000 -45.70588235294117396279034437611699104309082031250000
-62.22222222222222143273029359988868236541748046875000 -32.44444444444444286546058719977736473083496093750000
-52.85714285714285409767398959957063198089599609375000 -44.42857142857143060155067360028624534606933593750000
-56.83333333333333570180911920033395290374755859375000 -39.00000000000000000000000000000000000000000000000000
-66.40000000000000568434188608080148696899414062500000 -27.06666666666666642981908807996660470962524414062500
-70.79999999999999715782905695959925651550292968750000 -30.60000000000000142108547152020037174224853515625000
